SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,RAIL_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age
117500,7576,1254,3080.2,151258.9,101180.4,9312.9,32
156500,4026,1606,2033.8,150337.6,100314.2,8590,11
149000,3782,1300,2571.7,150719.6,100649.3,9157.8,11
185000,3782,1300,2571.7,150719.6,100649.3,9157.8,11
195000,4759,1606,2390.7,150545.6,100496,8911.6,11
170000,7500,1274,3364.3,151258.6,101098.1,10363.5,13
157000,7500,1287,2950.7,150784.6,100622.1,10311.6,30
127500,7500,1467,2807.8,150680.8,100527.4,10185.6,25
245400,6614,1792,2070.3,150047.6,99926.9,9729.1,0
223000,6000,1712,1908.9,149927.8,99818.1,9577.4,0
264000,6000,2518,1644.5,149725.9,99634.8,9340.8,9
2.00E+05,6000,1836,1542.4,149645.2,99561.7,9247.2,9
215000,10300,1580,3330.6,150909.6,100704.8,10865.8,16
248900,6000,1792,2492.4,150303.1,100147.8,10172,0
278500,6000,2119,2264.2,150140.8,1.00E+05,9977.8,0
237000,6000,2212,1757.6,149773.1,99665.6,9544.1,9
158500,7505,1289,1294.6,149409.7,99333.4,9174.3,22
175000,6300,1320,2832.7,150464.1,100278.9,10567.9,11
250000,6000,1792,2279.1,150071.7,99919.5,10116.4,0
250000,6000,2198,2221.1,150031.1,99882.5,10068.5,9
246000,6000,2096,1814.5,149744.1,99621.4,9732.3,0
228000,6000,1712,1757.9,149703.7,99584.6,9685.4,0
247000,6000,2096,1645.2,149622.6,99510.9,9592.3,0
226000,6000,1734,1589.2,149582,99474.1,9545.9,1
227500,6000,1712,1478.2,149501.1,99400.5,9453.6,0
175000,6300,1320,2937.7,150476.5,100278.9,10728.7,11
246000,6000,1792,2080.1,149876.3,99729.8,10034.1,0
246000,6000,2096,1784.8,149670.4,99542.5,9794.9,0
226000,6000,1712,1669.6,149589.4,99468.8,9702,0
226200,6000,1707,1498.1,149467.5,99358,9564,1
245900,6000,2096,1441.4,149426.9,99321.2,9518.3,1
226200,6000,2065,1385,149386.3,99284.2,9472.8,1
248000,6566,2119,1329.6,149350.3,99252.1,9421.7,1
246800,6896,1792,1924.5,149676.8,99530.1,10038.8,0
248000,6283,2190,1691.3,149516.6,99384.4,9844.9,0
250000,6276,2096,1456.5,149353.6,99235.9,9662.5,0
228000,6275,1734,1397.6,149311.4,99197.4,9617.1,1
225300,6273,1712,1339.1,149270.1,99159.6,9572.9,0
140000,7500,1032,659.3,148626.6,98541.3,9300,26
114500,7500,1039,1108,148857.5,98738.8,9693.5,26
90000,8078,1255,1229.2,145722.2,95753,8492.9,64
168500,8093,1234,1409.8,145595.4,95639.2,8379.9,13
305000,45738,2977,4542.4,149922.9,99543.7,13061.5,17
175000,7500,1625,3374.3,143831.8,93978.3,7788.6,11
83000,5614,893,2972.8,150802.8,101274.4,3364.8,27
96000,4729,1148,2803.8,150772.3,101227.5,3533.6,37
121000,15035,1674,2206.1,151969.9,102256.7,5478.2,46
110000,6650,1225,1690.1,150758.2,101096.5,4647.1,23
160000,17640,2560,1739.1,151782.1,101976.9,6310.3,37
135000,6240,1518,1384.9,151410.9,101621.1,6139.9,19
160000,8515,1427,2504.8,149322.1,99754.3,3585.2,19
135500,5450,1145,599.1,150368.3,100515.2,6645.8,22
89500,4850,980,743.4,148872.9,99080.8,5978.1,28
79000,9700,1015,731.3,148750.4,98964.8,5885.7,62
105000,7102,1075,441.1,147707,97796.5,7440.8,29
150000,6387,1610,1252.2,145409.2,95681.9,6031.7,17
240000,7102,2290,427,147184.8,97234.1,7998.4,0
236700,7102,2290,419,147107,97150.3,8082.3,0
145000,7102,1921,618.1,146607.6,96634,8391.7,20
165000,6800,1610,1725.9,145818.6,95925.2,7712.9,13
160000,7102,1227,736.4,146467.3,96500.8,8343.6,12
119900,7102,1119,689.1,146310.2,96331.6,8517.1,20
215000,20257,3150,10909.9,159976.5,110553.8,9953.5,27
142500,7588,1732,10053.1,158200.6,108929.2,7994.6,27
105000,3500,1219,9551.5,157296.1,108067.3,7070.8,12
95000,5355,993,9317.3,156929.2,107709.6,6701.8,22
120000,3498,1102,9082.1,157206.3,107911.3,7032.3,13
80000,3498,993,9080.8,156892.4,107639.6,6681.5,22
198000,18771,2105,9675.5,159161.7,109618.5,9514.4,26
108000,4800,1181,9084.5,157250.4,107949.6,7083.7,11
160000,7590,1508,9090.4,157703.2,108333.6,7640.5,18
101000,3500,1098,8930.2,157042.9,107745.1,6875.4,21
92000,3500,1195,8930.5,156762.1,107502,6557.8,22
2.00E+05,18772,1788,9500.3,159017.5,109463.6,9420,12
110000,4175,1407,8863.1,157124,107803.2,6986.9,11
96200,5000,1153,8666.6,156432.5,107172.2,6231.3,14
127000,4575,1407,8600.6,156699.7,107393.9,6549.3,12
135000,5000,1219,8561.2,156447.9,107168.8,6266,22
96000,3303,1169,8506.7,156678.8,107360.3,6548.5,11
133000,5000,1687,8409.1,156393.2,107096.7,6235,22
176000,7500,2250,8149.5,156543.3,107183.5,6499.8,12
161000,7500,1658,8139.2,156387.8,107047.9,6306.1,12
408000,11805,2900,13404.6,148460.2,100425.4,8305.6,14
405000,11700,2996,13780.7,148149.9,100181.4,8631.8,14
138000,7500,1964,7795.8,154809.1,105595.9,4585.4,32
78000,4125,920,8080.2,153952,104850.8,3792.8,30
165000,7500,1603,7512.1,154851.3,105594.5,4666,12
165000,7500,1603,7519.9,154821.7,105569,4631.7,12
140000,10500,1600,7703,154317.3,105134.9,4087.2,30
270000,11687,2428,13634.9,147451.4,99486.2,8375.4,10
332000,11700,3685,12883.9,148013.8,99928.9,7741.9,13
206000,5985,2088,12594.5,148050.1,99915.9,7472.2,14
240000,7081,2204,12664.7,147915.8,99795.9,7521.3,14
121000,9800,1589,7070.6,155394.8,106012.4,5474.5,25
226000,8234,1968,12536.8,147661.3,99531,7360.6,14
375000,11700,2917,12861.8,147371.7,99303.2,7613.4,20
248800,7184,2528,12462.6,147608.4,99473.4,7282.2,14
180000,7500,1431,6795.8,154367.3,105059,4294.8,9
135000,7500,1409,6910,153527.3,104302.7,3323.1,11
161000,7500,1614,6772,153229.3,104008,3025.5,12
150000,7500,1550,6978.2,152902.8,103727.3,2672.7,29
4.00E+05,17199,3122,12241.2,146877.1,98718.8,6940.8,15
109000,7250,1069,6673.2,152560.1,103369.9,2334.8,90
292000,9921,3202,12336.5,145726.2,97609.1,6699,10
265000,7961,2771,11862,145802.4,97610.8,6267.3,10
3.00E+05,7791,3185,11702.9,145712.1,97497.9,6086.4,10
165000,7500,1928,5537.3,151987.7,102694.1,2090.5,23
289000,8120,3190,12080.5,145401.8,97243.7,6344.7,10
80200,6960,936,4690,153773.7,104221.7,5025.3,51
245000,7991,2413,11902.2,145297.7,97113.1,6136.7,10
103000,11218,1337,4543.7,153457.9,103923.1,4688.6,45
265000,8265,2482,11986.2,144976.5,96803.8,6099.5,12
215000,7340,2289,12034.6,144787.3,96622.5,6074.9,12
261500,7431,2452,11869.3,144822.4,96642.3,5940.8,12
163000,7500,1543,4189.3,153565.2,103958.2,5310.7,11
221000,7748,1826,9835.8,146086.4,97610,4418.1,13
281000,6271,2698,12042.9,144548.4,96381.7,5988.2,12
250000,5845,2517,10767.4,145414.5,97070.2,5092.1,12
225000,7845,1826,9569,146246.7,97743.9,4206.3,13
277000,5828,2515,10081,145855.6,97414,4584.4,13
245000,8064,2517,9715.4,146076.3,97580.8,4303.2,13
247500,10437,2453,10379.3,145515.5,97131,4782.5,12
294800,6351,2452,11962.9,144430.1,96251,5862.1,12
215300,6425,2517,10287.3,145558.9,97147.7,4684.7,12
246000,6617,2067,11296.7,144862.2,96597.6,5409,12
235000,6822,2289,11474.1,144686.4,96440.2,5497,12
275000,6542,2453,12310.9,144078.6,95954.3,6060,11
269000,7684,2826,11554.4,144529.1,96294.4,5509.7,12
161000,8500,1541,3796,153358.3,103715.2,5456.5,13
253000,7324,2289,11365.1,144622.2,96361,5368.7,12
256000,8516,2417,10277,145321.1,96919.1,4610.8,13
161000,8500,1541,3724.4,153366.2,103707.1,5599.5,13
250500,5757,2417,10378.5,145144.2,96750.5,4634.3,12
268000,6316,3063,11132.7,144581,96290.7,5140.3,12
225000,6028,2417,10799.5,144731.5,96394.6,4880.8,12
283000,6270,2827,11876.5,143953.3,95763.4,5582.8,11
260400,10663,2515,10099,145096.8,96672.4,4361.2,12
127000,6650,1563,3428.4,152355.2,102781.3,4363.6,20
253000,6565,2492,10254.8,144949.1,96537.6,4440.9,12
255000,5744,2761,9930.1,145109.3,96648.9,4180.2,13
270000,6561,2826,10985.6,144352.4,96039.5,4905.3,12
280000,7455,2826,11079,144249.8,95955.4,4958.6,12
275000,7942,2492,10518.6,144614.4,96236.6,4556.9,12
252400,12511,2453,9954.5,144911,96471.7,4163.6,13
179000,4242,1681,11912.8,143673.2,95475.3,5467,10
313000,6270,2827,11103.9,144006.2,95698.7,4844.1,12
167500,4220,1877,12192.3,143278.2,95123,5562.4,11
201000,6261,1653,10012.2,144540.5,96092,4038,12
205000,4921,1995,12044.2,143228.1,95048.4,5389,11
205000,4236,2067,10846.5,143918.6,95569.6,4550.2,11
195000,3949,1543,10961.3,143796.2,95461.5,4603.6,11
185000,4040,1543,11997.8,143130.1,94940.6,5297.5,11
260000,4522,1995,11622.4,143352.6,95113.6,5056.4,11
190000,4167,1995,10991.9,143761.8,95431.7,4617.7,11
212000,7619,1771,8670.5,145273,96638.3,3019.2,26
178000,4040,1701,11978.7,143098.7,94905,5265,11
227000,5700,2148,9933.3,144402.7,95941.6,3900.7,13
205000,4627,1701,12065.5,143026.6,94844.3,5312.4,11
245000,5800,2267,10188.7,144211.4,95781.4,4070,13
203000,4040,1701,11957.7,143069.7,94871.7,5231.5,11
225000,3942,1995,11046.4,143566.5,95239.8,4567.4,11
265000,7519,1995,11224.9,143426.8,95123.1,4674.6,11
265000,6419,1995,10728.3,143723.2,95353.5,4330.6,11
212000,4801,1701,12087.2,142807.2,94620.9,5224.2,11
170000,3924,1701,11474.1,143186.3,94911.7,4792.7,11
195000,4259,1877,12060.9,142786.8,94595.4,5188.1,11
239000,6028,2267,10159.9,143961.4,95523,3926.2,13
206000,3838,1701,10546.5,143671,95281,4159,11
210000,4462,1877,12001.6,142753.1,94550.1,5110.3,11
205000,3838,1701,10700.4,143574.6,95197.5,4235.2,11
290000,5776,2827,9963.7,143997.7,95531.8,3751.1,13
185000,4547,1701,11095.2,143255.8,94929.5,4458.1,11
260500,9289,2250,7945.3,145258.9,96540.4,2363.8,21
195000,3989,1701,10698.1,143449.9,95070,4168.3,11
220000,3910,1995,11597,142881.9,94616.2,4749,11
203000,3838,1995,11619.7,142846.7,94583.4,4752,11
208000,9239,2148,9530.2,144082.5,95567.9,3374.8,13
210000,3920,1995,10564.4,143408.4,95007.8,4014,11
207000,5312,2067,10118,143666.6,95219.8,3727.7,11
215000,5700,2148,9682.6,143934.6,95430.4,3433.1,13
227500,3838,1995,11698.3,142611.5,94358.4,4729.3,11
225000,6115,2148,9885.6,143730.1,95248,3541.6,13
204000,3957,1701,10539.9,143309.5,94902.9,3936,12
185000,3962,1543,11144.8,142922.8,94592.3,4321,11
175000,3957,1701,10683.8,143187.7,94798.9,4009.4,12
189900,8721,1994,8778.5,144364.8,95735.1,2744.6,31
155000,3838,1701,10243.9,143434,94987.9,3709.8,12
230000,5985,2267,9811.8,143663.2,95169.1,3433.9,13
179000,3838,1543,10394.6,143281.9,94853.2,3776,12
195000,4328,1543,10424.9,143246.7,94822,3789.2,12
149000,4400,1543,10460.1,143211.2,94790.6,3804.6,12
230000,8219,3019,8932.6,144161,95558.2,2799.7,35
210000,5615,1995,10560.9,143110,94704.4,3848.9,12
197000,3998,1701,10748.4,142996.3,94610.6,3962.2,12
206000,6000,1514,7209.8,145263.4,96444.9,1610.6,18
215000,7500,2160,8419.2,144439.3,95762.8,2429.1,22
178000,4242,1701,10518.8,143076.3,94667.5,3797.5,12
224000,5985,2148,9702.5,143563,95050.9,3272.4,13
222000,3838,1995,11413.8,142499.4,94199,4380.6,11
247500,8090,1944,8547.7,144298.9,95639.6,2488.3,10
197500,3998,1701,11054.7,142710.2,94358.9,4108.2,12
220000,7500,2109,8438.2,144361.2,95685.9,2411,19
175000,6349,1531,7601.2,144848,96081.2,1826.1,37
2.00E+05,3993,1701,10945.1,142709.4,94342.1,3996.9,12
224900,12490,2148,9252,143615.8,95061.9,2885.3,13
210000,5118,1681,10576.1,142848,94434.6,3708,12
179000,3838,1701,11072.3,142538.7,94183.7,4024.1,12
225000,15280,2160,8428.7,144084.8,95418.1,2299.5,17
162000,4067,1543,10628.7,142722.2,94309.7,3680.6,12
210000,5118,1681,10548.5,142767.3,94345.9,3635.1,12
175000,4328,1543,11171.6,142356.2,94019.5,4046.7,12
199000,12625,1592,8912.3,143655.5,95028.1,2511.1,32
155000,3000,1200,6727,145074.9,96195.8,1067.3,16
185000,3838,1543,10363.2,142688.9,94242.9,3408.5,12
187000,3863,1543,11071.5,142238.4,93880.4,3864.7,12
195000,3800,1887,7652.7,144337,95559,1608.9,21
227500,4491,1995,10826.4,142327.3,93928.1,3634.1,12
225000,7500,1940,8936.5,143489.4,94869.8,2440,22
170000,5509,1524,7203.7,144459.3,95625.7,1259.1,34
151000,3975,1941,7432,144145.5,95339.7,1298.1,36
153400,8521,2225,7982.2,143726.6,94975.9,1642.2,35
210500,10800,1791,8233.2,143437.3,94711.9,1699.9,22
140000,3005,1426,6660.4,144453.8,95552.5,697.2,21
225000,16750,2127,7466.1,143807.7,95011.3,1197.5,26
145000,5229,1551,6682.2,144276.3,95366.4,611.4,33
240000,7500,2386,8456.6,143067.5,94361,1697.7,23
285000,54450,1372,9670.7,159393.8,109347.2,12843.5,20
329000,19689,2910,10851.4,157375.8,106896.9,16686.5,11
278900,15000,2252,5937.4,153760.7,103543.5,11686.9,10
3.00E+05,19413,2808,9011.6,155988.8,105591.5,14908.2,12
302300,19689,2910,10876.3,157135.6,106631.6,16951.8,11
333000,19689,2910,10137,156425.5,105938.6,16386.5,10
219000,17585,1871,8307,155072.9,104667.5,14668.4,26
265000,18000,1626,7376.4,154131.4,103745.4,14067.4,14
273750,15985,2698,5405.8,152727.6,102444.2,12247.6,28
265000,15985,2017,5508.8,152732.9,102436.5,12423.2,12
339000,19443,3436,11004.4,156457.5,105889.5,17662,9
290000,18132,2910,10327,155979.8,105439.8,17027.3,10
250000,35806,1628,8174.6,154204.4,103741.8,15145.6,15
275000,21935,2126,9943.9,155103,104542.1,17057,5
176000,57064,2000,11313.3,155880.2,105254.9,18417.8,13
280000,17360,1746,9345.8,154345.6,103791,16706.2,14
360000,53579,2361,7525.6,137224.7,86162.4,31055.4,32
525000,54450,5316,12817.3,140952.4,89890.4,34763.4,37
315000,22856,3950,7193.9,135948.9,84880.6,32223.2,22
350000,54450,2657,14690.8,141814.6,90775.5,36814,28
257400,16200,2542,7510.1,136191.7,85122.8,32490.3,32
2.00E+05,54450,1175,13450.3,140652,89605.4,36177.5,31
250000,56192,2611,12096.2,139405.9,88351.6,35636.8,33
450000,54450,6074,12739.6,139855.2,88806.6,36016.8,20
275000,54886,1758,16941.7,143189.6,92186.3,38701.1,23
475000,54450,4221,17035.9,142499.7,91519.9,39633.5,33
388000,56192,3175,12351.3,138216.1,87184.9,37222.8,21
460000,54886,2495,13934.2,139220.2,88214.7,38398.5,29
325000,54450,2264,14735.7,139511.1,88524.9,39266.3,30
430000,55321,4420,10277.2,128728.3,77742.8,36922.9,32
209500,55757,1498,13219.7,126562.2,75707.8,39484.1,31
490000,51836,3305,18155.6,130530.8,79912,44755.9,17
250000,52272,1429,20326.7,128916.2,78491.3,46641.4,13
180000,54886,1765,18336.6,124628.8,75477.6,48167.3,33
395000,6219,2637,19135.8,66804.3,66804.3,2469.2,35
3.00E+05,5191,2302,19405,67013.8,67013.8,2529.5,35
310000,4683,2158,19832.3,67366.6,67366.6,2654,29
225000,4067,1328,19723.1,67303.2,67303.2,2694.3,29
240000,5017,1449,20057.7,67550.4,67550.4,2668.5,29
305000,4410,2158,20185.3,67680.9,67680.9,2784.1,29
320000,4400,2302,19541.3,67294,67294,3032.7,34
330000,4400,1977,19421.9,67246.7,67246.7,3141.1,33
290000,4158,2158,20185.2,67886.3,67886.3,3383.8,29
185000,3068,1282,21171.3,68604.8,68604.8,3396.8,29
3.00E+05,5356,2924,19835,67645.8,67645.8,3411.4,34
205500,4370,1328,20065,67872.2,67872.2,3594.5,30
270000,3094,1887,21257,68751.4,68751.4,3627,29
225000,4158,1328,20248.7,68058.9,68058.9,3745.9,30
230000,3094,1654,20911.2,68576.7,68576.7,3822.3,29
313000,4158,2158,20837.3,68753,68753,4520.1,30
307000,4158,2258,20960.5,68868,68868,4592,30
263000,4500,1531,20714.9,68755.9,68755.9,4810.4,25
336000,4526,2024,20637.1,68718.2,68718.2,4841.3,25
302000,5769,2005,21316.5,69342.9,69342.9,5241.8,29
325000,5639,2167,21473.8,69500.8,69500.8,5368.6,29
271000,5000,1738,21399.2,69498.3,69498.3,5544.2,28
315000,6028,2066,21177.8,69333.2,69333.2,5553,25
319000,7822,2193,21003,69231.4,69231.4,5658.9,25
290000,4779,1827,21630.5,69761.7,69761.7,5835.9,27
308000,7500,1506,21944.3,70577.6,70577.6,7991.7,31
3.00E+05,9000,1731,21901.6,70590.6,70590.6,8209.3,30
225000,7500,1397,22840,71449.5,71449.5,7884.7,31
310000,17185,1720,22545.8,71272.4,71272.4,7476.4,32
325000,8656,1751,24612.4,73041,73041,7224.5,30
3.00E+05,7500,1605,24016.8,72579.2,72579.2,7137.4,33
214900,7800,2257,23767.2,72374.9,72374.9,7124.7,33
275000,7500,1560,24406.8,72963.6,72963.6,6821.3,33
280000,7800,1843,24128.5,72742,72742,6788.3,33
290000,7500,1518,23767.8,72436,72436,6803.7,33
310000,7600,1779,24687,73203.5,73203.5,6760.7,30
3.00E+05,7500,2009,24113.4,72738.1,72738.1,6745,33
260000,4886,1530,23036,71259.3,71259.3,7286.6,30
295000,4610,1817,22790,71176.2,71176.2,7699,30
360000,9750,2113,23612.7,72055.5,72055.5,8001.4,31
255000,4436,1796,24857.9,73154,73154,7572.2,30
350000,7600,2091,25537,73863.5,73863.5,6865.1,33
310000,8684,1859,25401.2,73807.1,73807.1,6666.6,33
325000,7700,1922,25194.8,73664.9,73664.9,6544.2,33
340000,7875,2278,26287.4,74655.3,74655.3,6109.6,34
282000,7500,1766,24243,72959.2,72959.2,6131.5,30
355000,7667,2252,26443.2,74799.7,74799.7,6012.4,34
296500,10282,2151,23891.7,72672.6,72672.6,6057.3,30
270000,8276,1520,24006,72771.2,72771.2,6055.8,30
335000,7800,1916,25670.1,74206.3,74206.3,5856.5,32
325000,7500,2472,24739.8,73441.1,73441.1,5809.3,30
205000,7800,1766,25221.3,73845.5,73845.5,5777.3,30
260000,7800,1766,25221.3,73845.5,73845.5,5777.3,30
323000,9000,2019,25527.7,74104.8,74104.8,5778.1,32
339000,8244,2324,25788.1,74348.1,74348.1,5626.5,32
315000,7700,2453,25083.2,73757.8,73757.8,5624.6,30
295000,9429,1968,26343.6,74804.4,74804.4,5616.4,32
335000,7700,2114,25016.3,73716,73716,5564.5,30
350000,7500,2248,26176.4,74688.5,74688.5,5521,12
343000,7500,2282,25820.7,74406.5,74406.5,5491.4,31
504000,12430,3543,25596.6,74442,73489.4,6737.4,27
436500,11000,3983,25492.6,73308.8,73308.8,7869.1,52
390000,9986,2876,25896.5,73632.3,73632.3,7924.8,31
402000,10595,2646,25804.4,73566.7,73566.7,7938.7,53
380000,13700,3144,26048.3,73860.3,73860.3,8237.9,50
523000,11000,2960,26631,74428.1,74428.1,7738.5,48
235000,3292,1420,25307.9,73450.2,73450.2,7774.2,30
247600,3262,1523,25468.8,73575.1,73575.1,7769.4,30
245000,3292,1523,25224.7,73385.5,73385.5,7770.8,20
625000,12500,4332,27495.5,75123.2,75123.2,6907.5,26
240000,3292,1414,25370.7,73550.5,73550.5,7607.9,14
225000,3282,1360,25502.9,73667.7,73667.7,7551.5,29
255000,3646,1360,25213.9,73444.6,73444.6,7542.8,30
265000,5153,1530,25571.7,73746.9,73746.9,7432.1,29
233000,3292,1408,25736.1,73889,73889,7401.2,30
440000,10600,2701,28116.6,76817.8,76287.5,5039.8,37
260000,6355,1530,25926.1,74089.6,74089.6,7146.5,30
240000,3427,1523,25820.4,74017.4,74017.4,7163.5,29
540000,11000,3124,26838.1,74885.8,74885.8,6838.5,19
480000,11000,3088,27071.9,75079.9,75079.9,6795.2,53
362000,4827,2072,29362.5,77035.3,76940.6,5066.3,0
304000,10700,2765,29046.1,77623.8,77269.2,4338.3,39
511000,14591,3435,29251.2,77887.7,77549.3,4098.3,38
465000,16070,3061,29046.6,78059.1,77640.3,3879.8,40
525000,11300,3781,27509,75756.4,75756.4,5546.3,40
495000,12690,3076,29528.6,77416.7,77416.7,4806,29
495000,12000,3124,29621.5,77535.8,77535.8,4702.4,26
360000,20570,2507,28226.3,76436.7,76436.7,5111.2,44
292500,7500,1476,20209.8,71460.7,69167.4,3113.9,55
335000,8610,1416,19617.7,72253.8,69609.2,4108.8,16
395000,10546,2303,19091.1,73251.6,70232.4,3555.7,52
359000,7500,1704,20766.6,71060.2,69032.2,2627.5,16
390000,9375,2086,18808.9,73601.7,70454.6,3026.4,51
420000,11082,1493,19436,73247.2,70339.7,3805.1,16
3.00E+05,7500,1492,21055.7,71353.2,69375.8,2913.9,56
355000,8724,1816,20401.9,72158.4,69812.1,3808.1,26
265000,7500,1144,20489,72058.7,69757.2,3690.3,55
320000,7500,1160,19948.9,72825.5,70187.7,4626.3,16
295000,7500,1188,19759.8,73111.8,70349,4247.7,26
265000,7500,1419,19666.4,73258,70433.1,4020.9,47
370000,8625,1561,19038.5,74131.1,71000.2,2806.9,36
380000,7500,1944,21528.4,71972.1,70053.6,3537.2,16
315000,7500,1783,20877.6,72859,70557.4,4465,32
378000,7500,2100,21308.4,72736.3,70598,4304,54
300100,8381,1344,22158,71820.1,70151.2,3460.2,50
330000,7500,2133,21782.9,72589.1,70646.6,4154.8,54
270000,7500,1280,21744.7,72636.2,70672.1,4200.3,6
360000,7500,1280,21744.7,72636.2,70672.1,4200.3,6
285000,8349,1112,21503.9,72968.9,70853.7,4532.9,36
285000,7889,1089,21389.4,73105.4,70928.9,4675.3,21
285000,7500,971,21483.4,73186,71023.9,4753.2,16
335000,7658,1499,21477.7,73934.1,71630.1,4932,16
270000,8372,1165,20344.2,75295.4,72452.6,2971.6,46
280000,8400,1260,21509.3,74114,71791,4811.7,36
425000,9900,2010,21341.9,74284.8,71868.5,4563.5,26
290000,7818,1672,21638.9,74138.4,71856.1,4900.5,53
299000,7810,1165,20660.1,75168.1,72442.6,3327.9,16
286000,8371,1059,22362.3,73821.2,71844.1,5389.7,26
260000,7500,1662,22475.6,73827.8,71890.9,5403,45
3.00E+05,9729,1355,22715.6,73598.7,71788.9,5206,21
275000,7500,1317,22015.4,74549,72338.7,4891.4,49
310000,7500,1539,23079.9,73265.4,71655.8,4958.3,26
410000,8941,1738,20955.7,75820.9,73126.4,3062.1,16
434000,10484,2198,22948.2,74093.6,72275.1,5706.9,40
390000,10279,2376,23148.7,73899.2,72190,5549.3,50
350000,8641,1954,22477.7,74814.6,72722.8,5068.5,49
369000,8197,1968,22123.2,75186.5,72940,4505.9,10
295000,8082,1041,22209.8,75430.7,73173.7,4369.5,48
370000,9375,2374,24009.6,73367.7,72061.6,5290.6,39
540000,10440,2628,22093.1,75644.9,73331.9,4091,48
341000,7924,1544,22237.8,75576.6,73312.7,4273.3,21
385000,8250,2044,21628.5,76800.3,74187.8,2796.2,21
265000,7500,1416,21939.6,76803.3,74287.5,3058.2,47
313000,7500,1756,23412.7,75454.6,73580.1,5335.4,48
550000,10500,1844,22525.1,76648.5,74337.5,3682.8,16
482000,10422,2585,24323.3,75027.4,73489.1,6444.5,32
347000,9686,2169,22368.2,77145.1,74712.1,3136.8,47
295000,12931,989,23106.4,76608,74487.3,4163.9,26
260000,8605,1574,24851.4,75019.7,73674.9,6494.9,16
348500,8605,1574,24851.4,75019.7,73674.9,6494.9,16
275100,11000,1800,24658.9,75240.4,73798.3,6237.4,49
325000,11000,1800,24658.9,75240.4,73798.3,6237.4,49
300300,10832,2124,24438.4,75468.5,73916.4,6023.1,48
191100,4895,1556,25577,74788.9,73754.4,6866.5,29
298000,4895,1556,25577,74788.9,73754.4,6866.5,29
358000,4895,2110,25654.6,74749.4,73749.8,6917.6,29
305000,4895,1681,25325.2,75245.1,74023.4,6359,14
329000,7967,2110,25779.8,75079.4,74056.8,6584.5,29
378000,5466,2815,26542.9,76041.9,75100.1,5658.1,28
273500,9181,2312,26622.9,76143,75216.3,5532.1,28
349000,4895,2110,26780.8,76589.9,75657.2,5143.6,28
314000,4895,2085,26599,76773.2,75748.8,4936.2,26
296000,4895,1924,26622.2,77068,76009.9,4638.7,23
256000,4700,1535,27020.6,77026.9,76103.3,4719.4,18
270000,4700,1349,27123.8,77076,76178.7,4681.5,17
330000,5243,2061,25688.8,78782.5,77181.8,2770.8,21
378000,5250,2933,27670.9,76818.4,76144.5,5019.3,19
320000,3760,1811,26714.1,77855,76723.4,3844.9,20
335000,3760,2311,26750.8,78007.5,76865.1,3692.3,20
315000,5250,2539,26195.4,78697.2,77263.4,2892.5,23
330000,4700,2199,27112,77828.8,76828.8,3911.8,14
305000,4750,1936,26355.9,79073.8,77641.5,2527.7,23
330000,4350,1936,25899.9,79619,77942.3,1927.7,22
280000,4344,1584,27287.2,78194.1,77198.6,3548.6,19
280000,4750,1949,26527.8,79247.4,77843.1,2376.3,24
358600,4700,2199,27775.1,77963.6,77146.6,3845.5,15
318000,3990,1918,25938,79948,78240,1604.8,23
273300,3990,1489,25639.5,80545.6,78629,955.9,22
310000,4750,2337,26311,79747.7,78191.6,1844.6,24
283500,4920,1584,27177.8,78895.9,77745.5,2803.9,18
280000,4920,1181,27262.6,78807.9,77698.3,2905.1,18
290000,4750,1722,26811.3,79309.5,77977,2337.2,24
387000,5684,2372,27867.3,78275.8,77442.5,3523.8,11
330000,6747,1738,28068.1,78084.6,77344.7,3745.9,12
360000,5031,2090,26471.8,79877.4,78345,1708.5,27
310000,7000,2092,25875.8,80935.3,79043.2,538.7,21
3.00E+05,5000,1846,28375.2,78262.8,77603.3,3624.2,10
348000,4750,2060,27177.1,79501.9,78262.6,2190.8,27
355000,4750,2114,26208.4,80996.9,79193.8,536.8,22
335000,5150,1762,28157.1,78817.9,78002.8,3014.6,10
309900,3760,1729,27645.4,79351.2,78276.8,2400.8,15
4.00E+05,6973,2415,27102.7,80060.2,78709,1613,27
335000,5150,1762,28237.7,78901.4,78098.8,2938.9,10
302000,5757,1716,27413.3,79821.8,78605.6,1843.9,27
350000,5000,2507,26436.2,81080.4,79336.6,468.9,22
285000,3760,1529,27790.8,79589.3,78523.1,2171.8,15
280000,3760,1529,27900.8,79473,78460.7,2306.9,15
392500,5603,2176,27218.3,80281.3,78913.4,1429.8,26
374500,5366,2179,27327,80144.9,78838.6,1526.3,27
307000,5000,1603,28963.6,78459.5,77947.8,3493.8,10
310000,6365,1603,28860,78789.7,78192.3,3119.8,10
315000,9000,2307,26629.6,81274.7,79543.5,204.9,23
327500,4383,1731,28457.4,79263.2,78464,2591.7,14
305000,5023,1646,29217.4,78515.5,78088.2,3478.4,10
290000,4750,1507,27508.8,80728.1,79383.2,945.5,26
295000,5091,1884,27485.6,80757.6,79399.1,903.9,26
316000,6047,1892,27947.7,80273,79145.8,1464.3,26
289900,5533,1419,27680.4,80650.3,79384.8,1027.8,26
310000,4750,1701,27873.8,80490,79302.7,1242.2,26
250000,4750,1479,27900,80457.6,79285.5,1274.2,26
